timestamp_iso,elapsed_s,run_id,run_label,sat_name,elevation_deg,slant_range_km,sat_lat,sat_lon,propagation_one_way_ms,rtt_model_ms,jitter_ms,loss_pct,throughput_mbps,residual_ta_us,residual_cfo_hz,edge_ai_enabled,handover_phase,diag_color,ping_real_delay_ms,ping_real_loss_pct,ping_real_jitter_ms,ping_via
2026-03-09T06:19:53.428Z,0.01,run_20260309_061953_A1,A1,STARLINK-5826,69.827,607.2,21.5335,115.5662,2.026,28.31,1.132,0.12,223.91,0.435,69.6,1,NORMAL,success,3.55,10.0,1.99,WireGuard
2026-03-09T06:19:53.532Z,0.11,run_20260309_061953_A1,A1,STARLINK-5826,69.772,607.4,21.5275,115.5683,2.026,27.98,1.119,0.06,214.28,0.427,69.1,1,NORMAL,success,3.55,10.0,1.99,WireGuard
2026-03-09T06:19:53.636Z,0.22,run_20260309_061953_A1,A1,STARLINK-5826,69.716,607.6,21.5214,115.5705,2.027,27.72,1.109,0.15,225.09,0.422,68.4,1,NORMAL,success,3.55,10.0,1.99,WireGuard
2026-03-09T06:19:53.742Z,0.32,run_20260309_061953_A1,A1,STARLINK-5826,69.659,607.8,21.5153,115.5726,2.027,27.46,1.098,0.08,223.89,0.403,74.7,1,NORMAL,success,3.55,10.0,1.99,WireGuard
2026-03-09T06:19:53.846Z,0.43,run_20260309_061953_A1,A1,STARLINK-5826,69.603,608.0,21.5092,115.5747,2.028,27.27,1.091,0.09,218.38,0.465,75.2,1,NORMAL,success,3.55,10.0,1.99,WireGuard
2026-03-09T06:19:53.950Z,0.53,run_20260309_061953_A1,A1,STARLINK-5826,69.547,608.2,21.5032,115.5769,2.029,27.16,1.086,0.13,224.08,0.475,70.1,1,NORMAL,success,3.55,10.0,1.99,WireGuard
2026-03-09T06:19:54.055Z,0.64,run_20260309_061953_A1,A1,STARLINK-5826,69.49,608.4,21.497,115.579,2.029,27.11,1.084,0.1,220.83,0.427,72.7,1,NORMAL,success,3.55,10.0,1.99,WireGuard
2026-03-09T06:19:54.295Z,0.88,run_20260309_061953_A1,A1,STARLINK-5826,69.39,608.8,21.4862,115.5828,2.031,27.04,1.082,0.12,219.75,0.403,75.3,1,NORMAL,success,3.55,10.0,1.99,WireGuard
2026-03-09T06:19:54.525Z,1.11,run_20260309_061953_A1,A1,STARLINK-5826,69.267,609.2,21.4729,115.5875,2.032,26.96,1.078,0.12,215.7,0.497,67.3,1,NORMAL,success,3.55,10.0,1.99,WireGuard
2026-03-09T06:19:54.754Z,1.33,run_20260309_061953_A1,A1,STARLINK-5826,69.142,609.7,21.4594,115.5922,2.034,26.92,1.077,0.14,222.41,0.411,68.9,1,NORMAL,success,3.55,10.0,1.99,WireGuard
2026-03-09T06:19:54.994Z,1.57,run_20260309_061953_A1,A1,STARLINK-5826,69.012,610.2,21.4455,115.5971,2.035,26.96,1.078,0.09,222.9,0.422,74.6,1,NORMAL,success,3.55,10.0,1.99,WireGuard
2026-03-09T06:19:55.224Z,1.8,run_20260309_061953_A1,A1,STARLINK-5826,68.887,610.6,21.432,115.6018,2.037,26.98,1.079,0.12,221.81,0.465,70.2,1,NORMAL,success,9.36,0.0,34.61,LAN
2026-03-09T06:19:55.455Z,2.04,run_20260309_061953_A1,A1,STARLINK-5826,68.762,611.1,21.4186,115.6065,2.038,26.92,1.077,0.12,217.35,0.43,67.9,1,NORMAL,success,9.36,0.0,34.61,LAN
2026-03-09T06:19:55.562Z,2.14,run_20260309_061953_A1,A1,STARLINK-5826,68.672,611.4,21.409,115.6098,2.04,26.95,1.078,0.07,220.22,0.457,70.1,1,NORMAL,success,9.36,0.0,34.61,LAN
2026-03-09T06:19:55.666Z,2.25,run_20260309_061953_A1,A1,STARLINK-5826,68.616,611.6,21.403,115.6119,2.04,26.88,1.075,0.12,224.34,0.478,68.0,1,NORMAL,success,9.36,0.0,34.61,LAN
2026-03-09T06:19:55.770Z,2.35,run_20260309_061953_A1,A1,STARLINK-5826,68.559,611.9,21.3969,115.6141,2.041,26.83,1.073,0.1,221.62,0.418,75.2,1,NORMAL,success,9.36,0.0,34.61,LAN
2026-03-09T06:19:55.874Z,2.45,run_20260309_061953_A1,A1,STARLINK-5826,68.503,612.1,21.3908,115.6162,2.042,26.74,1.07,6.07,193.06,0.403,67.3,1,NORMAL,success,9.36,0.0,34.61,LAN
2026-03-09T06:19:55.979Z,2.56,run_20260309_061953_A1,A1,STARLINK-5826,68.445,612.3,21.3847,115.6183,2.042,26.88,1.075,0.12,222.92,0.401,76.7,1,NORMAL,success,9.36,0.0,34.61,LAN
2026-03-09T06:19:56.083Z,2.66,run_20260309_061953_A1,A1,STARLINK-5826,68.388,612.5,21.3786,115.6205,2.043,26.78,1.071,0.1,220.26,0.468,70.6,1,NORMAL,success,9.36,0.0,34.61,LAN
2026-03-09T06:19:56.187Z,2.77,run_20260309_061953_A1,A1,STARLINK-5826,68.332,612.7,21.3726,115.6226,2.044,26.79,1.072,0.1,222.33,0.406,76.8,1,NORMAL,success,9.36,0.0,34.61,LAN
2026-03-09T06:19:56.290Z,2.87,run_20260309_061953_A1,A1,STARLINK-5826,68.275,612.9,21.3665,115.6247,2.045,26.54,1.062,0.15,219.32,0.464,77.0,1,NORMAL,success,9.36,0.0,34.61,LAN
2026-03-09T06:19:56.395Z,2.98,run_20260309_061953_A1,A1,STARLINK-5826,68.217,613.2,21.3604,115.6268,2.045,26.5,1.06,0.12,220.26,0.478,75.6,1,NORMAL,success,9.36,0.0,34.61,LAN
2026-03-09T06:19:56.499Z,3.08,run_20260309_061953_A1,A1,STARLINK-5826,68.16,613.4,21.3543,115.629,2.046,26.51,1.06,0.1,221.08,0.408,75.4,1,NORMAL,success,9.36,0.0,34.61,LAN
2026-03-09T06:19:56.604Z,3.18,run_20260309_061953_A1,A1,STARLINK-5826,68.103,613.6,21.3482,115.6311,2.047,26.48,1.059,0.1,219.48,0.408,68.8,1,NORMAL,success,9.36,0.0,34.61,LAN
2026-03-09T06:19:56.708Z,3.29,run_20260309_061953_A1,A1,STARLINK-5826,68.046,613.8,21.3421,115.6332,2.048,26.47,1.059,0.14,218.89,0.463,67.3,1,NORMAL,success,9.36,0.0,34.61,LAN
2026-03-09T06:19:56.812Z,3.39,run_20260309_061953_A1,A1,STARLINK-5826,67.989,614.1,21.3361,115.6353,2.048,26.47,1.059,0.11,218.9,0.487,73.5,1,NORMAL,success,9.36,0.0,34.61,LAN
